step,datetime,portfolio_value,benchmark_value,cash,reward,portfolio_return,drawdown,total_fees,rolling_volatility,risk_adjusted_return,cost_penalty,risk_halted,price_btc_usdt,holding_btc_usdt,position_value_btc_usdt,action_btc_usdt,price_eth_usdt,holding_eth_usdt,position_value_eth_usdt,action_eth_usdt,label,agent_return,benchmark_return,agent_cumulative_return,benchmark_cumulative_return,agent_drawdown,benchmark_drawdown,gross_exposure,exposure_btc_usdt,exposure_eth_usdt
916,2026-04-23 04:20:00+00:00,10000.3984375,10410.662109375,9160.142980527067,0.00022941091613629832,2.9882514842137316e-05,0.0028170270388438905,0.0023447902202606203,0.00139715860132128,0.021384801317479888,2.3447668641844342e-07,False,77893.28125,0.0,0.0,-1.0,2344.7900390625,0.3583500385284424,840.2556008391548,-1.0,forward_2026_0420_0428,2.9882514842149988e-05,0.00044811516193665746,3.984374999999041e-05,0.04106621093749996,-0.002816832832895244,-0.02365712211184612,0.0840222123238932,0.0,0.0840222123238932
917,2026-04-23 04:25:00+00:00,10000.3974609375,10400.9970703125,9161.367017191791,-1.5003642227985451e-05,-9.765235916381457e-08,0.002817124416113718,0.001225261926651001,0.001399338711053133,-6.978464772964301e-05,1.2252131095661667e-07,False,77750.0,0.0,0.0,-0.848488986492157,2344.7900390625,0.35782748460769653,839.0303216109169,-0.5225465297698975,forward_2026_0420_0428,-9.765235919889648e-08,-0.0009283789024135958,3.974609375001492e-05,0.0400997070312501,-0.002816930210184032,-0.024563538241199168,0.08389969747585022,0.0,0.08389969747585022
918,2026-04-23 04:30:00+00:00,10001.724609375,10419.34765625,9160.798506212199,0.0010622075266260506,0.0001327095690630265,0.0026847887064179506,0.0005679430365562439,0.0014031629543751478,0.09429786931415074,5.6792046393624176e-08,False,77901.1015625,0.0,0.0,-0.6216894388198853,2348.5,0.3580693304538727,840.92582257092,0.24183224141597748,forward_2026_0420_0428,0.00013270956906308307,0.0017643102688567058,0.00017246093750000746,0.04193476562499998,-0.0026845944747152517,-0.022842565675101012,0.08407808207223462,0.0,0.08407808207223462
919,2026-04-23 04:35:00+00:00,10001.3115234375,10416.0146484375,9161.85414462074,-0.0003504481263328635,-4.130147085961542e-05,0.002725979291555044,0.0010566951036453248,0.001397694693878293,-0.029541110772582875,1.0565128964407238e-07,False,77889.171875,0.0,0.0,-0.23298051953315735,2347.35009765625,0.35761916637420654,839.4573851122404,-0.4501650631427765,forward_2026_0420_0428,-4.1301470859567146e-05,-0.0003198864192328621,0.00013115234374994067,0.041601464843749936,-0.0027257850678743534,-0.023155145067793925,0.0839347302746265,0.0,0.0839347302746265
920,2026-04-23 04:40:00+00:00,10000.7412109375,10412.517578125,9163.451070666635,-0.00047909851983409045,-5.702377119875782e-05,0.0027828476171343876,0.001598524570465088,0.001396863255649805,-0.04080006790548893,1.5983149477136447e-07,False,77889.171875,0.0,0.0,-0.05438420921564102,2345.760009765625,0.3569377064704895,837.2901978159352,-0.6814526915550232,forward_2026_0420_0428,-5.70237711987609e-05,-0.0003357397652109517,7.412109375004583e-05,0.04125175781250001,-0.0027826534045291007,-0.023483110730036394,0.08372281415503653,0.0,0.08372281415503653
921,2026-04-23 04:45:00+00:00,10000.8173828125,10411.751953125,9165.453283835495,4.806430625462937e-05,7.6166229475764444e-06,0.0027752521900878315,0.0020042173862457277,0.0013969074934720993,0.005452435114173919,2.0040688424711734e-07,False,77870.640625,0.0,0.0,0.6883000135421753,2345.97998046875,0.35608339309692383,835.3645115827676,-0.8543198704719543,forward_2026_0420_0428,7.616622947681506e-06,-7.352928763437738e-05,8.173828124991012e-05,0.04117519531249991,-0.0027750579760033034,-0.023554913321267357,0.08352962359041102,0.0,0.08352962359041102
922,2026-04-23 04:50:00+00:00,10000.8154296875,10413.82421875,9167.796918022717,-1.5706043536223385e-05,-1.9529653679674816e-07,0.0027754469446274865,0.002345980167388916,0.0013960388023406267,-0.00013989334336217307,2.3457884266747436e-07,False,77901.359375,0.0,0.0,0.2880520522594452,2345.97998046875,0.3550834059715271,833.0185618058604,-1.0,forward_2026_0420_0428,-1.9529653683125758e-07,0.0001990314055049236,8.154296874995914e-05,0.041382421875000075,-0.0027752527305808794,-0.023360570083267196,0.08329506405378087,0.0,0.08329506405378087
923,2026-04-23 04:55:00+00:00,10001.4169921875,10419.8515625,9170.142250434483,0.000476911005361825,6.015134508074781e-05,0.0027154625464136583,0.00234768009185791,0.0013961473014205694,0.04305717218802118,2.3474886706625974e-07,False,77935.2890625,0.0,0.0,0.8219542503356934,2347.679931640625,0.35408341884613037,831.2745365517621,-1.0,forward_2026_0420_0428,6.015134508063902e-05,0.0005787829353935958,0.00014169921874995772,0.04198515624999999,-0.002715268320684805,-0.022795307847198965,0.08311567622878872,0.0,0.08311567622878872
924,2026-04-23 05:00:00+00:00,10002.5166015625,10432.9638671875,9171.522067046846,0.0008816890252326911,0.00010994535832861964,0.0026058157405877322,0.0013811978101730348,0.0013978555798530579,0.07849108458193352,1.3810021232510782e-07,False,78028.2890625,0.0,0.0,1.0,2350.7900390625,0.35349586606025696,830.9945607842237,-0.587546169757843,forward_2026_0420_0428,0.00010994535832864472,0.0012583964952714854,0.00025166015625011084,0.04329638671874991,-0.0026056214935047395,-0.021565596887430982,0.08307854851792133,0.0,0.08307854851792133
925,2026-04-23 05:05:00+00:00,10002.650390625,10430.9052734375,9170.637270332301,9.614515818509268e-05,1.337554015947354e-05,0.002592475054621345,0.0008839128017425537,0.0013958547497168183,0.009582036233993339,8.836904120753741e-08,False,77985.390625,0.0,0.0,1.0,2351.169921875,0.35387182235717773,832.0127849252895,0.37594592571258545,forward_2026_0420_0428,1.3375540159454857e-05,-0.0001973162924943095,0.00026503906250008313,0.043090527343750074,-0.002592280804940117,-0.02175865793630194,0.08317923274666231,0.0,0.08317923274666231
926,2026-04-23 05:10:00+00:00,10002.6484375,10432.09765625,9169.309493892039,-1.4690821551720825e-05,-1.9526074827433433e-07,0.0025926698091610005,0.001326449990272522,0.00139511632733047,-0.00013996019054051504,1.3260985223633721e-07,False,78003.0703125,0.0,0.0,0.2967924177646637,2351.169921875,0.3544359803199768,833.3392161586089,0.5641658902168274,forward_2026_0420_0428,-1.9526074823694728e-07,0.0001143124955353958,0.0002648437499999101,0.043209765624999896,-0.002592475559517693,-0.02164683272725476,0.08331185699123587,0.0,0.08331185699123587
927,2026-04-23 05:15:00+00:00,10001.9306640625,10422.455078125,9166.957994799697,-0.0006196043609756456,-7.175833900240483e-05,0.002664242102484318,0.0023491499423980715,0.0013417808804661036,-0.05342899586658743,2.3485279494489597e-07,False,77925.9765625,0.0,0.0,0.11300801485776901,2349.14990234375,0.35543596744537354,834.9723682137555,1.0,forward_2026_0420_0428,-7.175833900241457e-05,-0.0009243182380700432,0.0001930664062499421,0.042245507812499916,-0.002664047866780095,-0.02255114240303857,0.08348111942165909,0.0,0.08348111942165909
928,2026-04-23 05:20:00+00:00,10001.6435546875,10425.0390625,9164.607296162927,-0.0002592517279486658,-2.8705395452460007e-05,0.0026928710198136454,0.0023483502864837646,0.001323553966358304,-0.021684718769849252,2.3478969864503453e-07,False,77990.3515625,0.0,0.0,0.5091374516487122,2348.35009765625,0.35643595457077026,837.036408724467,1.0,forward_2026_0420_0428,-2.8705395452410798e-05,0.0002479247313258437,0.0001643554687500437,0.04250390624999989,-0.002692676789684989,-0.02230880865763407,0.0836898859820065,0.0,0.0836898859820065
929,2026-04-23 05:25:00+00:00,10001.6416015625,10418.3583984375,9162.256597526157,-1.537700859538473e-05,-1.9528040459756467e-07,0.0026930657743533004,0.0023483502864837646,0.001318034715950489,-0.00014816028804510095,2.3479643856965452e-07,False,77891.3125,0.0,0.0,0.526727020740509,2348.35009765625,0.357435941696167,839.3847285880474,1.0,forward_2026_0420_0428,-1.9528040462457597e-07,-0.000640828683945327,0.00016416015625009273,0.041835839843749945,-0.002692871544262565,-0.022935341217086846,0.0839246957676343,0.0,0.0839246957676343
930,2026-04-23 05:30:00+00:00,10000.0712890625,10404.083984375,9160.917803485596,-0.0013633116331975444,-0.00015700547595653486,0.0028496484242361507,0.0013374565839767455,0.0013109820429235697,-0.11919241914135359,1.3372370629315514e-07,False,77822.828125,0.0,0.0,0.3081282675266266,2343.9599609375,0.3580065369606018,839.1529883895419,0.5705969929695129,forward_2026_0420_0428,-0.0001570054759565398,-0.001370121233748356,7.128906249986855e-06,0.040408398437500104,-0.0028494542246406684,-0.024274038252830477,0.08391470061892048,0.0,0.08391470061892048
931,2026-04-23 05:35:00+00:00,10000.3515625,10405.7470703125,9159.205561838948,0.000228351791747488,2.8027143947118346e-05,0.002821701147795617,0.0017105311155319214,0.0013057917822152376,0.0214604205431488,1.710518921402892e-07,False,77821.71875,0.0,0.0,0.1751059889793396,2344.75,0.3587360382080078,841.1463255882263,0.7295153141021729,forward_2026_0420_0428,2.802714394722905e-05,0.000159849338009721,3.5156250000056843e-05,0.0405747070312501,-0.0028215069427572903,-0.024118069103766238,0.08411167550773056,0.0,0.08411167550773056
932,2026-04-23 05:40:00+00:00,10000.365234375,10407.279296875,9158.639724414372,-2.28132751563593e-06,1.3671394365041855e-06,0.0028203378660180303,0.0005652721524238586,0.0013008294627070427,0.0010509747605977374,5.6525228027338026e-08,False,77843.140625,0.0,0.0,0.7840468287467957,2344.7900390625,0.3589771091938019,841.725949889078,0.241075798869133,forward_2026_0420_0428,1.3671394365477596e-06,0.00014724810743005357,3.6523437499935696e-05,0.04072792968750005,-0.0028201436607141472,-0.023974372336366567,0.08416952082867442,0.0,0.08416952082867442
933,2026-04-23 05:45:00+00:00,10001.474609375,10414.07421875,9159.141826889896,0.0009489453122315275,0.00011093344832913329,0.0027097172874938273,0.0005026050806045532,0.001299475785344839,0.08516107090123044,5.025867244097359e-08,False,77843.140625,0.0,0.0,0.5132253170013428,2347.8798828125,0.35876303911209106,842.3325222279527,-0.21406762301921844,forward_2026_0420_0428,0.00011093344832913132,0.000652900886117358,0.00014746093750006573,0.04140742187500002,-0.0027095230606460907,-0.023337124339191773,0.08422083293981293,0.0,0.08422083293981293
934,2026-04-23 05:50:00+00:00,10002.5078125,10432.640625,9159.141826889896,0.0008806149963356979,0.0001033050790361968,0.002606692136016181,0.0,0.0013043649960309267,0.0790343377979582,0.0,False,78024.4765625,0.0,0.0,1.0,2350.760009765625,0.35876303911209106,843.3658053266845,0.0951295793056488,forward_2026_0420_0428,0.00010330507903622,0.001782818699003652,0.0002507812500001094,0.04326406250000003,-0.0026064978891038315,-0.021595911501840925,0.08431543580228366,0.0,0.08431543580228366
935,2026-04-23 05:55:00+00:00,10002.568359375,10432.53125,9159.141826889896,3.947747657288225e-05,6.053169478591697e-06,0.002600654745286867,0.0,0.0013037780299782753,0.004642758082072489,0.0,False,78017.3203125,0.0,0.0,1.0,2350.929931640625,0.35876303911209106,843.4267670149711,-0.09494316577911377,forward_2026_0420_0428,6.0531694785481704e-06,-1.0483922904258591e-05,0.00025683593749992184,0.04325312499999989,-0.0026004604971987533,-0.02160616901487389,0.08432102003326591,0.0,0.08432102003326591
936,2026-04-23 06:00:00+00:00,10003.044921875,10440.8828125,9160.62071596911,0.0004010374814888479,4.76440133051765e-05,0.0025531346376109773,0.0014803694486618041,0.0013000755570828915,0.03663071403051476,1.4799893342136614e-07,False,78097.7578125,0.0,0.0,1.0,2352.260009765625,0.3581337034702301,842.4235888222829,-0.6293391585350037,forward_2026_0420_0428,4.7644013305259136e-05,0.0008005307916043591,0.00030449218749994955,0.04408828125000008,-0.0025529403802680983,-0.020822934626854583,0.08421671555028631,0.0,0.08421671555028631
937,2026-04-23 06:05:00+00:00,10003.6083984375,10455.14453125,9162.972202241683,0.00047556986454247674,5.633050405159835e-05,0.0024969479529204273,0.002353840112686157,0.0013032578863203526,0.04319594126159738,2.3531236049322333e-07,False,78257.6796875,0.0,0.0,-0.19575472176074982,2353.840087890625,0.3571337163448334,840.6356582698281,-1.0,forward_2026_0420_0428,5.633050405151607e-05,0.0013659495088791385,0.000360839843750016,0.04551445312500002,-0.002496753684634867,-0.0194854281953023,0.0840332432846062,0.0,0.0840332432846062
938,2026-04-23 06:10:00+00:00,10002.908203125,10447.54296875,9165.321740438723,-0.0006194796240293947,-6.999427452691632e-05,0.0025667674553868473,0.0023518900871276854,0.0013035971205681562,-0.053641640805178456,2.351041737594442e-07,False,78208.578125,0.0,0.0,-0.4142639935016632,2351.889892578125,0.35613372921943665,837.5873181573479,-1.0,forward_2026_0420_0428,-6.999427452691886e-05,-0.0007270643153023393,0.0002908203125000508,0.0447542968750001,-0.002566573200698974,-0.020198325351095447,0.0837343801571305,0.0,0.0837343801571305
939,2026-04-23 06:15:00+00:00,10003.3486328125,10450.52734375,9167.67251741078,0.00036880922173750547,4.4030163883979836e-05,0.00252285030669458,0.002353130102157593,0.0013036050368100405,0.03376285539833073,2.3524459630874685e-07,False,78212.390625,0.0,0.0,-0.9045674204826355,2353.1298828125,0.3551337420940399,835.6758209165127,-1.0,forward_2026_0420_0428,4.403016388399017e-05,0.00028565328794782907,0.00033486328125009734,0.045052734375000014,-0.002522656043453586,-0.019918441781195173,0.08353960774448761,0.0,0.08353960774448761
940,2026-04-23 06:20:00+00:00,10005.40234375,10470.8974609375,9170.029078588033,0.001749734077949439,0.00020530234553292652,0.0023180659082470464,0.0023589200973510743,0.0013084853999316692,0.15562578750023529,2.3581304460522936e-07,False,78325.6015625,0.0,0.0,-0.9258037209510803,2358.919921875,0.3541337549686432,835.3731696039322,-1.0,forward_2026_0420_0428,0.00020530234553284288,0.0019491951475236746,0.0005402343750000593,0.04708974609375005,-0.0023178716051234227,-0.018008071563737738,0.0834922115976434,0.0,0.0834922115976434
941,2026-04-23 06:25:00+00:00,10004.572265625,10463.0,9172.383302265192,-0.0007281940880358183,-8.296299303930727e-05,0.0024008365876005433,0.0023565802574157715,0.001308897277340293,-0.06329913812745926,2.3553078391573518e-07,False,78284.796875,0.0,0.0,-0.9392766952514648,2356.580078125,0.35313376784324646,832.1880022126134,-1.0,forward_2026_0420_0428,-8.296299303933719e-05,-0.0007542296127874826,0.0004572265625000238,0.04630000000000001,-0.002400642300596889,-0.01874871895568264,0.08318076776475015,0.0,0.08318076776475015
942,2026-04-23 06:30:00+00:00,10004.568359375,10465.5888671875,9174.737525942352,-1.561596334170169e-05,-3.904464774992528e-07,0.002401226096679854,0.0023565802574157715,0.0013085386017337441,-0.00029838360549273857,2.3555032587578122e-07,False,78323.1875,0.0,0.0,-1.0,2356.580078125,0.35213378071784973,829.8314524745219,-1.0,forward_2026_0420_0428,-3.904464774828753e-07,0.00024743067834265275,0.0004568359374998998,0.04655888671875008,-0.002401031809752041,-0.018505927285589086,0.08294525287509383,0.0,0.08294525287509383
943,2026-04-23 06:35:00+00:00,10003.974609375,10455.15234375,9177.090071163919,-0.0005250688922439043,-5.934788775206014e-05,0.002460431476735061,0.0023549001216888426,0.0013086805120110512,-0.045318346462717624,2.3538248099250898e-07,False,78223.25,0.0,0.0,-0.985684871673584,2354.89990234375,0.351133793592453,826.884936240458,-1.0,forward_2026_0420_0428,-5.934788775208144e-05,-0.000997222762134431,0.00039746093749992717,0.04551523437500005,-0.0024602372013378115,-0.01948469551580001,0.08265564123539072,0.0,0.08265564123539072
944,2026-04-23 06:40:00+00:00,10003.3193359375,10451.0625,9179.440758342054,-0.00057843808617034,-6.55013095381035e-05,0.0025257716247894095,0.0023530402183532715,0.001308743143454194,-0.05000727079734538,2.352105348356415e-07,False,78223.25,0.0,0.0,-0.6308666467666626,2353.0400390625,0.3501338064670563,823.8788656463439,-1.0,forward_2026_0420_0428,-6.55013095380852e-05,-0.00039117973756208624,0.0003319335937499446,0.0451062499999999,-0.002525577362117448,-0.01986825323528374,0.08236054833184338,0.0,0.08236054833184338
945,2026-04-23 06:45:00+00:00,10003.3916015625,10448.689453125,9181.79165511873,4.959387935398656e-05,7.224164557096721e-06,0.0025185657068221637,0.002353250026702881,0.0013087645638734102,0.005519779024731659,2.3524691631593675e-07,False,78181.2265625,0.0,0.0,-0.26198455691337585,2353.25,0.34913381934165955,821.5991603657603,-1.0,forward_2026_0420_0428,7.224164557007029e-06,-0.00022706273883632555,0.0003391601562499069,0.044868945312499964,-0.002518371442746803,-0.020090804634124604,0.08213206011423456,0.0,0.08213206011423456
946,2026-04-23 06:50:00+00:00,10004.142578125,10453.439453125,9184.14470980766,0.000635630322871166,7.507219475269764e-05,0.002443682586324706,0.002355410099029541,0.0013086978578940034,0.057301200220095404,2.3546115086223688e-07,False,78181.2265625,0.0,0.0,0.014034757390618324,2355.409912109375,0.3481338322162628,819.9978791428075,-1.0,forward_2026_0420_0428,7.50721947526678e-05,0.000454602466779086,0.00041425781249992966,0.04534394531249997,-0.002443488307665498,-0.019645335496691674,0.0819658329276324,0.0,0.0819658329276324
947,2026-04-23 06:55:00+00:00,10004.1650390625,10453.59375,9186.497834521559,6.960000261985877e-06,2.2451636734079497e-06,0.0024414429091186704,0.002355480194091797,0.0013085596729069948,0.001715750161637875,2.3545048220746837e-07,False,78181.2265625,0.0,0.0,0.03304868936538696,2355.47998046875,0.3471338450908661,817.6668226546753,-1.0,forward_2026_0420_0428,2.245163673419981e-06,1.4760393044932485e-05,0.000416503906250032,0.04535937500000009,-0.0024412486300232628,-0.01963086507652012,0.08173264030151382,0.0,0.08173264030151382
948,2026-04-23 07:00:00+00:00,10004.123046875,10455.419921875,9186.497834521559,-4.8500164734764905e-05,-4.197470487145735e-06,0.002445630131721259,0.0,0.0013086565304547548,-0.0032074543589012874,0.0,False,78212.203125,0.0,0.0,0.008349023759365082,2355.360107421875,0.3471338450908661,817.6252106629909,-0.08080818504095078,forward_2026_0420_0428,-4.197470487188326e-06,0.00017469321256147197,0.00041230468749997584,0.04554199218749999,-0.002445435853441369,-0.019459601242844293,0.08172882388910574,0.0,0.08172882388910574
949,2026-04-23 07:05:00+00:00,10004.5537109375,10458.9189453125,9186.497834521559,0.0003599648864192764,4.304865708689249e-05,0.0024026867557272683,0.0,0.0013082774821668863,0.03289296631110202,0.0,False,78223.65625,0.0,0.0,-0.08806036412715912,2356.60009765625,0.3471338450908661,818.0556532409246,0.07551537454128265,forward_2026_0420_0428,4.3048657086819375e-05,0.0003346612057331111,0.0004553710937500455,0.04589189453125009,-0.002402492469083972,-0.019131452410726224,0.08176833039004863,0.0,0.08176833039004863
950,2026-04-23 07:10:00+00:00,10004.1083984375,10450.7294921875,9185.440179975536,-0.0003973087864678704,-4.451098098590456e-05,0.002447090790768674,0.0010565979480743409,0.0013068849220871925,-0.03404567398258314,1.0561170229104901e-07,False,78143.9765625,0.0,0.0,-0.41419947147369385,2355.320068359375,0.34758245944976807,818.6679421517474,0.44860053062438965,forward_2026_0420_0428,-4.451098098590123e-05,-0.0007830114343385652,0.00041083984374989946,0.04507294921875005,-0.002446896512773189,-0.019899483699071685,0.08183317388680152,0.0,0.08183317388680152
951,2026-04-23 07:15:00+00:00,10002.666015625,10439.1591796875,9185.074772604372,-0.0012627833688936391,-0.00014417904675295999,0.002590917018304103,0.0003650423288345337,0.0012987330555915833,-0.11056132478075095,3.648924164911569e-08,False,78107.75,0.0,0.0,-0.5628475546836853,2351.169921875,0.34773772954940796,817.5904904176714,0.1552598625421524,forward_2026_0420_0428,-0.0001441790467530124,-0.001107129651441996,0.00026660156249991296,0.04391591796875005,-0.002590722768319509,-0.020984582042061994,0.08173725776113355,0.0,0.08173725776113355
952,2026-04-23 07:20:00+00:00,10002.6640625,10442.8759765625,9184.393712893929,-1.4723467367364849e-05,-1.9526044326073223e-07,0.0025911117728437583,0.000680379331111908,0.0012977321166545153,-0.00015046282609588093,6.801979892651606e-08,False,78162.8515625,0.0,0.0,-1.0,2351.169921875,0.3480271100997925,818.2708732637111,0.2893790602684021,forward_2026_0420_0428,-1.9526044325868241e-07,0.00035604370151109954,0.000266406249999962,0.04428759765625001,-0.002590917522897085,-0.020636009768815855,0.08180529388479711,0.0,0.08180529388479711
953,2026-04-23 07:25:00+00:00,10002.3505859375,10442.5712890625,9183.308368527736,-0.00028616079785498985,-3.133930726267455e-05,0.0026223698764584317,0.001084260106086731,0.0012968976516276598,-0.024160124407708816,1.0839713293497715e-07,False,78187.6796875,0.0,0.0,-1.0,2350.27001953125,0.348488450050354,819.0419563062605,0.461334228515625,forward_2026_0420_0428,-3.133930726262335e-05,-2.917658896683939e-05,0.00023505859375005933,0.04425712890625011,-0.002622175632599366,-0.02066458426940776,0.08188494786993046,0.0,0.08188494786993046
954,2026-04-23 07:30:00+00:00,10003.0341796875,10446.904296875,9181.349916270103,0.0005816718551527078,6.834331031758453e-05,0.0025542057875790813,0.001956495761871338,0.0012973739067092538,0.05262951773708992,1.9560359788048358e-07,False,78187.6796875,0.0,0.0,-1.0,2352.239990234375,0.3493202030658722,821.6849510483371,0.8317584991455078,forward_2026_0420_0428,6.83433103176867e-05,0.00041493686684601627,0.00030341796874999716,0.04469042968749992,-0.0025540115304447664,-0.020258221900413154,0.08214357126929331,0.0,0.08214357126929331
955,2026-04-23 07:35:00+00:00,10003.0078125,10441.3583984375,9178.995394109572,-3.5962351346569255e-05,-2.6359189648219042e-06,0.0025568349738644275,0.002352169990539551,0.0012980257160961628,-0.0020307111860787238,2.351456516379747e-07,False,78107.75,0.0,0.0,-0.36208733916282654,2352.169921875,0.3503201901912689,824.0126143934322,1.0,forward_2026_0420_0428,-2.6359189648772485e-06,-0.0005308652477230558,0.0003007812499999929,0.04413583984374991,-0.0025566407172421535,-0.020778332762148577,0.08237648413747374,0.0,0.08237648413747374
956,2026-04-23 07:40:00+00:00,10002.6865234375,10439.357421875,9176.641782664145,-0.00029407589263731647,-3.211924538322458e-05,0.0025888720956377224,0.002351260185241699,0.0012908182106912136,-0.024877723145761154,2.35055318291715e-07,False,78107.75,0.0,0.0,-0.20088304579257965,2351.260009765625,0.35132017731666565,826.0450835484444,1.0,forward_2026_0420_0428,-3.211924538326638e-05,-0.00019163948656331087,0.0002686523437500643,0.04393574218749996,-0.00258867784525485,-0.020965990299689707,0.08258232242037389,0.0,0.08258232242037389
957,2026-04-23 07:45:00+00:00,10002.6845703125,10439.357421875,9174.288171218717,-1.4889126017711764e-05,-1.9526004293182564e-07,0.0025890668501773774,0.002351260185241699,0.0012901490554213524,-0.00015134688555593878,2.3506286833366347e-07,False,78107.75,0.0,0.0,-0.46312159299850464,2351.260009765625,0.3523201644420624,828.3963132866702,1.0,forward_2026_0420_0428,-1.9526004291225973e-07,0.0,0.0002684570312498913,0.04393574218749996,-0.002588872599832426,-0.020965990299689707,0.08281739841575247,0.0,0.08281739841575247
958,2026-04-23 07:50:00+00:00,9999.0771484375,10408.439453125,9171.944800067748,-0.003078420652504595,-0.00036064536971471234,0.0029487784849206917,0.0023410301208496094,0.0013011910486966372,-0.27027973501829267,2.340401823524134e-07,False,77982.90625,0.0,0.0,0.1412304788827896,2341.030029296875,0.3533201515674591,827.1330847751451,1.0,forward_2026_0420_0428,-0.0003606453697146961,-0.002961673549486288,-9.228515625003819e-05,0.04084394531250002,-0.0029485843046311855,-0.02386556943026663,0.08272094239260835,0.0,0.08272094239260835
959,2026-04-23 07:55:00+00:00,9999.7861328125,10417.5546875,9169.59941679963,0.0006006853146099236,7.090498097724839e-05,0.0028780825870258226,0.002343040227890015,0.0013011428527534008,0.05444050722153723,2.3432564756800067e-07,False,78052.5234375,0.0,0.0,-0.2671477794647217,2343.0400390625,0.35432013869285583,830.1862716035394,1.0,forward_2026_0420_0428,7.090498097728215e-05,0.0008757541815995751,-2.1386718749960565e-05,0.04175546874999991,-0.0028778883929679866,-0.023010715620891853,0.08302040269435687,0.0,0.08302040269435687
960,2026-04-23 08:00:00+00:00,9999.783203125,10414.18359375,9167.254033531513,-1.71744488720108e-05,-2.929750157742631e-07,0.0028783747188353055,0.002343040227890015,0.0012990562245249748,-0.00022552912281695995,2.3430903389040987e-07,False,78002.546875,0.0,0.0,-0.20441509783267975,2343.0400390625,0.35532012581825256,832.5292814768909,1.0,forward_2026_0420_0428,-2.929750158031652e-07,-0.00032359741332055325,-2.1679687499998046e-05,0.041418359374999936,-0.0028781805248343506,-0.02332686682615881,0.08325473308428526,0.0,0.08325473308428526
961,2026-04-23 08:05:00+00:00,9998.8671875,10407.5859375,9165.065706137742,-0.0008107795155869385,-9.160354843630399e-05,0.002969714597933635,0.0021861412525177003,0.0012988329399377108,-0.07041087752961259,2.1861886484044138e-07,False,77988.5234375,0.0,0.0,-1.0,2340.469970703125,0.3562541902065277,833.8022341155374,0.9340607523918152,forward_2026_0420_0428,-9.160354843629204e-05,-0.000633526016764252,-0.00011328124999998579,0.040758593749999905,-0.0029695204217216054,-0.023945614665899062,0.08338966989759683,0.0,0.08338966989759683
962,2026-04-23 08:10:00+00:00,10000.087890625,10425.787109375,9163.131703215566,0.001041811719644525,0.00012208414234424995,0.002847993010649081,0.0019320708513259888,0.001303075347095728,0.0934160771327873,1.9322897435234972e-07,False,78146.5234375,0.0,0.0,-0.9042701721191406,2343.89990234375,0.357078492641449,836.9562440313457,0.8242974281311035,forward_2026_0420_0428,0.00012208414234415876,0.001748837048697105,8.789062500014211e-06,0.042578710937499986,-0.0028477988107311614,-0.022238654595283402,0.08369488880352595,0.0,0.08369488880352595
963,2026-04-23 08:15:00+00:00,10000.0869140625,10425.787109375,9162.274899176922,-1.5173123835007226e-05,-9.765539170065888e-08,0.0028480903879189085,0.0008559480905532837,0.001303075347095728,-7.494224469482105e-05,8.559405676381384e-08,False,78146.5234375,0.0,0.0,-1.0,2343.89990234375,0.3574436604976654,837.8121609338705,0.3651811480522156,forward_2026_0420_0428,-9.765539166206594e-08,0.0,8.691406250038725e-06,0.042578710937499986,-0.0028478961880199494,-0.022238654595283402,0.08378048792313068,0.0,0.08378048792313068
964,2026-04-23 08:20:00+00:00,9999.0166015625,10419.2109375,9164.532028711643,-0.0009419951077693391,-0.00010703031975600993,0.0029548158756500056,0.0022593889236450196,0.0013023732462897897,-0.08199647717064243,2.2593692865486814e-07,False,78146.5234375,0.0,0.0,-1.0,2340.909912109375,0.3564784824848175,834.4840131024175,-0.965175449848175,forward_2026_0420_0428,-0.00010703031975600741,-0.0006307602299960857,-9.833984374996163e-05,0.04192109375000008,-0.0029546216965363747,-0.02285538756639216,0.08345660842007369,0.0,0.08345660842007369
965,2026-04-23 08:25:00+00:00,9998.080078125,10403.474609375,9166.232575155464,-0.0008262682882933663,-9.366155441262632e-05,0.003048200677414715,0.0017022486925125121,0.001303699566051364,-0.07171954888828817,1.7024161078465552e-07,False,77998.640625,0.0,0.0,-1.0,2338.2900390625,0.35575050115585327,831.8478532442241,-0.727988600730896,forward_2026_0420_0428,-9.366155441259405e-05,-0.0015103186046807604,-0.0001919921874999897,0.04034746093750008,-0.0030480065164881776,-0.024331187254014286,0.08320075922018676,0.0,0.08320075922018676
966,2026-04-23 08:30:00+00:00,9997.4609375,10391.431640625,9166.61747950506,-0.0005517107484967993,-6.19259517989489e-05,0.0031099378664854412,0.0003852896392345429,0.0013049336848780513,-0.04741965710028192,3.853636260400892e-08,False,77876.828125,0.0,0.0,-1.0,2336.550048828125,0.35558560490608215,830.8435625058846,-0.16489680111408234,forward_2026_0420_0428,-6.192595179899119e-05,-0.0011575910166732317,-0.0002539062499999911,0.03914316406249996,-0.003109743717582547,-0.025460612706897257,0.08310545724559222,0.0,0.08310545724559222
